FileName,SERIES_NAME,VARIABLE_NAME,ATTRIBUTE_TITLE,KEYWORD1,KEYWORD2,ATTRIBUTE_LABEL,CONFIDENCE_INTERVAL,DEPTH,HORIZON_UPPER_DEPTH,HORIZON_LOWER_DEPTH,RANGE_DOMAIN_MINIMUM,RANGE_DOMAIN_MAXIMUM,ATTRIBUTE_MEASUREMENT_RESOLUTION,ATTRIBUTE_UNITS_OF_MEASURE,CITATION_URL,CITATION_ORIGINATOR,CITATION_ADDRESS,PUBLICATION_DATE,DOWNLOAD_FTP_URL,TECHNICAL_SPECIFICATIONS_URL,PROJECT_URL,LEGEND,SLD_URL,SLD_NAME,NO_DATA
TAXNWRB_Luvic.Calcisols_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Luvic Calcisols,WRB,Calcisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXNWRB_Luvic.Calcisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXNWRB_Luvic.Chernozems_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Luvic Chernozems,WRB,Chernozems,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXNWRB_Luvic.Chernozems_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXNWRB_Luvic.Phaeozems_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Luvic Phaeozems,WRB,Phaeozems,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXNWRB_Luvic.Phaeozems_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXNWRB_Luvic.Planosols_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Luvic Planosols,WRB,Planosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXNWRB_Luvic.Planosols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXNWRB_Luvic.Stagnosols_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Luvic Stagnosols,WRB,Stagnosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXNWRB_Luvic.Stagnosols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXNWRB_Mollic.Gleysols_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Mollic Gleysols,WRB,Gleysols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXNWRB_Mollic.Gleysols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXNWRB_Mollic.Leptosols_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Mollic Leptosols,WRB,Leptosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXNWRB_Mollic.Leptosols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXNWRB_Mollic.Solonetz_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Mollic Solonetz,WRB,Solonetz,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXNWRB_Mollic.Solonetz_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXNWRB_Mollic.Vertisols_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Mollic Vertisols,WRB,Vertisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXNWRB_Mollic.Vertisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXNWRB_Petric.Calcisols_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Petric Calcisols,WRB,Calcisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXNWRB_Petric.Calcisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXNWRB_Petric.Durisols_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Petric Durisols,WRB,Durisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXNWRB_Petric.Durisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXNWRB_Plinthic.Acrisols_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Plinthic Acrisols,WRB,Acrisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXNWRB_Plinthic.Acrisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXNWRB_Protic.Arenosols_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Protic Arenosols,WRB,Arenosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXNWRB_Protic.Arenosols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXNWRB_Rendzic.Leptosols_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Rendzic Leptosols,WRB,Leptosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXNWRB_Rendzic.Leptosols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXNWRB_Sapric.Histosols_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Sapric Histosols,WRB,Histosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXNWRB_Sapric.Histosols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXNWRB_Solodic.Planosols_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Solodic Planosols,WRB,Planosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXNWRB_Solodic.Planosols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXNWRB_Stagnic.Luvisols_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Stagnic Luvisols,WRB,Luvisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXNWRB_Stagnic.Luvisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXNWRB_Turbic.Cryosols_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Turbic Cryosols,WRB,Cryosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXNWRB_Turbic.Cryosols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXNWRB_Umbric.Albeluvisols_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Umbric Albeluvisols,WRB,Albeluvisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXNWRB_Umbric.Albeluvisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXNWRB_Umbric.Ferralsols_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Umbric Ferralsols,WRB,Ferralsols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXNWRB_Umbric.Ferralsols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXNWRB_Umbric.Gleysols_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Umbric Gleysols,WRB,Gleysols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXNWRB_Umbric.Gleysols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXNWRB_Vertic.Cambisols_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Vertic Cambisols,WRB,Cambisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXNWRB_Vertic.Cambisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXNWRB_Vertic.Luvisols_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Vertic Luvisols,WRB,Luvisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXNWRB_Vertic.Luvisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXNWRB_Vetic.Acrisols_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Vetic Acrisols,WRB,Acrisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXNWRB_Vetic.Acrisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXNWRB_Vitric.Andosols_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Vitric Andosols,WRB,Andosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXNWRB_Vitric.Andosols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXNWRB_Vitric.Cryosols_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Vitric Cryosols,WRB,Cryosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXNWRB_Vitric.Cryosols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXOUSDA_250m_ll.tif,SoilGrids250m,,Predicted USDA 2014 suborder classes (as integers),taxonomy,type,TAXOUSDA,M,None,0.00 m,2.00 m,1,67,1,factor,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXOUSDA_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/TAXOUSDA.txt,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/TAXOUSDA.sld,soilgrids250m:TAXOUSDA,255
TAXOUSDA_Albolls_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Albolls,taxonomy,Albolls,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXOUSDA_Albolls_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXOUSDA_Aqualfs_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Aqualfs,taxonomy,Aqualfs,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXOUSDA_Aqualfs_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXOUSDA_Aquands_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Aquands,taxonomy,Aquands,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXOUSDA_Aquands_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXOUSDA_Aquents_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Aquents,taxonomy,Aquents,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXOUSDA_Aquents_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXOUSDA_Aquepts_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Aquepts,taxonomy,Aquepts,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXOUSDA_Aquepts_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXOUSDA_Aquerts_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Aquerts,taxonomy,Aquerts,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXOUSDA_Aquerts_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXOUSDA_Aquods_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Aquods,taxonomy,Aquods,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXOUSDA_Aquods_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXOUSDA_Aquolls_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Aquolls,taxonomy,Aquolls,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXOUSDA_Aquolls_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXOUSDA_Aquox_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Aquox,taxonomy,Aquox,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXOUSDA_Aquox_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXOUSDA_Aquults_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Aquults,taxonomy,Aquults,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXOUSDA_Aquults_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXOUSDA_Arents_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Arents,taxonomy,Arents,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXOUSDA_Arents_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXOUSDA_Argids_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Argids,taxonomy,Argids,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXOUSDA_Argids_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXOUSDA_Borolls_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Borolls,taxonomy,Borolls,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXOUSDA_Borolls_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXOUSDA_Calcids_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Calcids,taxonomy,Calcids,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXOUSDA_Calcids_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXOUSDA_Cambids_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Cambids,taxonomy,Cambids,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXOUSDA_Cambids_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXOUSDA_Cryalfs_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Cryalfs,taxonomy,Cryalfs,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXOUSDA_Cryalfs_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXOUSDA_Cryands_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Cryands,taxonomy,Cryands,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXOUSDA_Cryands_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
TAXOUSDA_Cryepts_250m_ll.tif,SoilGrids250m,,Predicted probability in percent for: Cryepts,taxonomy,Cryepts,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://soilgrids:soilgrids@ftp.soilgrids.org/data/recent/TAXOUSDA_Cryepts_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://soilgrids:soilgrids@ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255
